运单号,发货地,收货地,揽收人,揽收人ID,客户名称,供应商名称,货物类型,产品类型,重量,体积,运费金额,结算金额,发货时间,揽收时间,派件时间,签收时间,运单状态,对账人,公里数,发货网点,收货网点,异常类型,风险等级,region
WLYD1586583,深圳浦东新区,杭州鼓楼区,黄秀英,EMP_056,王静贸易公司,极兔速递,图书文具,零担,145kg,9.39m³,7478元,6070元,2025-06-08 13:11,2025-06-08 13:11,2025-06-08 13:11,2025-06-08 13:11,已退回,杨秀英,2458km,西湖网点,朝阳网点,重复下单,高,上海区
WLYD8809501,南京南山区,上海天河区,赵伟,EMP_058,张伟货运公司,申通快递,食品生鲜,快递,2104kg,18.86m³,6914元,3815元,2025-06-22 19:48,2025-06-22 19:48,2025-06-22 19:48,2025-06-22 19:48,派送中,李秀英,2642km,南山网点,南山网点,货物损坏,中,上海区
WLYD9853289,北京朝阳区,上海余杭区,陈静,EMP_035,杨明货运公司,圆通速递,电子产品,冷链物流,3243kg,6.66m³,9991元,1099元,2025-06-23 10:54,2025-06-23 10:54,2025-06-23 10:54,2025-06-23 10:54,异常,陈秀英,1812km,鼓楼网点,武林网点,货物损坏,中,北京区
WLYD6916823,上海天河区,成都余杭区,吴磊,EMP_059,陈华物流公司,圆通速递,五金工具,零担,2239kg,4.1m³,352元,212元,2025-06-08 10:40,2025-06-08 10:40,2025-06-08 10:40,2025-06-08 10:40,派送中,王秀英,281km,朝阳网点,浦东网点,超时派送,高,上海区
WLYD8329136,广州鼓楼区,深圳朝阳区,陈静,EMP_033,刘洋运输公司,韵达速运,五金工具,冷链物流,3128kg,3.89m³,6973元,1236元,2025-06-03 13:58,2025-06-03 13:58,2025-06-03 13:58,2025-06-03 13:58,已签收,李秀英,2017km,南山网点,武林网点,重复下单,中,上海区
WLYD8767511,北京余杭区,西安天河区,周芳,EMP_046,黄强运输公司,中通快递,电子产品,整车,3059kg,17.82m³,8640元,7347元,2025-06-12 12:45,2025-06-12 12:45,2025-06-12 12:45,2025-06-12 12:45,已退回,刘秀英,1796km,武林网点,西湖网点,货物损坏,中,北京区
WLYD9084026,广州余杭区,重庆天河区,杨磊,EMP_037,王静贸易公司,德邦物流,电子产品,跨境电商,4059kg,8.43m³,131元,3247元,2025-06-02 19:25,2025-06-02 19:25,2025-06-02 19:25,2025-06-02 19:25,运输中,李秀英,842km,朝阳网点,武林网点,货物损坏,低,上海区
WLYD7931379,深圳朝阳区,杭州鼓楼区,赵伟,EMP_033,陈华物流公司,德邦物流,服装鞋帽,跨境电商,1723kg,7.31m³,5343元,1401元,2025-06-25 18:33,2025-06-25 18:33,2025-06-25 18:33,2025-06-25 18:33,派送中,赵秀英,2375km,朝阳网点,鼓楼网点,虚假签收,高,上海区
WLYD4461296,广州浦东新区,深圳浦东新区,李强,EMP_058,张伟货运公司,圆通速递,服装鞋帽,整车,211kg,11.89m³,4312元,7027元,2025-06-17 13:11,2025-06-17 13:11,2025-06-17 13:11,2025-06-17 13:11,派送中,刘秀英,2167km,武林网点,余杭网点,重复下单,低,上海区
WLYD8926211,杭州天河区,南京朝阳区,刘芳,EMP_042,陈华物流公司,韵达速运,食品生鲜,快递,2800kg,6.50m³,4124元,7529元,2025-06-12 18:01,2025-06-12 18:01,2025-06-12 18:01,2025-06-12 18:01,已签收,陈秀英,734km,西湖网点,武林网点,金额异常,中,浙北区
WLYD1076219,上海朝阳区,武汉朝阳区,王娜,EMP_054,陈华物流公司,圆通速递,服装鞋帽,冷链物流,4701kg,12.75m³,4515元,1468元,2025-06-17 19:50,2025-06-17 19:50,2025-06-17 19:50,2025-06-17 19:50,异常,李秀英,117km,武林网点,南山网点,超时派送,低,上海区
WLYD6523742,杭州浦东新区,重庆余杭区,赵伟,EMP_057,李刚物流公司,韵达速运,食品生鲜,整车,4818kg,7.60m³,3394元,3908元,2025-06-18 20:39,2025-06-18 20:39,2025-06-18 20:39,2025-06-18 20:39,异常,李秀英,1425km,朝阳网点,朝阳网点,虚假签收,低,浙北区
WLYD7237539,上海浦东新区,武汉余杭区,赵伟,EMP_034,杨丽贸易公司,中通快递,图书文具,跨境电商,2371kg,17.44m³,8908元,2629元,2025-06-20 09:14,2025-06-20 09:14,2025-06-20 09:14,2025-06-20 09:14,已退回,王秀英,2882km,余杭网点,朝阳网点,超时派送,高,上海区
